section id,recording id,fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px],azimuth [deg],elevation [deg]
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,138,1767938547721634825,1767938548022001825,300,626.847,542.294,-12.753124782843429,1.882353130256476
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,139,1767938548072002825,1767938548592501825,520,822.031,518.197,-0.13024167808699708,3.4631739334422567
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,140,1767938548662625825,1767938549183000825,520,949.523,466.095,8.171168666960256,6.816824498291581
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,141,1767938549303125825,1767938550033874825,731,925.352,507.032,6.580197219913194,4.177976074973034
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,142,1767938550098873825,1767938550339127825,240,1201.572,567.782,24.377053699841948,0.2509636728389013
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,143,1767938550394123825,1767938550584373825,190,1070.715,529.513,15.974921357929489,2.6927851953282875
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,144,1767938550629373825,1767938551114872825,485,967.188,544.174,9.280666326944223,1.7704784977878232
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,145,1767938551149872825,1767938551309997825,160,1033.542,558.709,13.566589822379301,0.8293347673284721
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,146,1767938551375122825,1767938551660371825,285,1139.831,595.111,20.41261400360261,-1.4799810371073643
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,147,1767938551715371825,1767938552210870825,495,966.472,540.196,9.23523186444327,2.0273655167038442
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,148,1767938552350995825,1767938552721370825,370,909.466,469.841,5.562933814635653,6.588324858818056
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,149,1767938552766369825,1767938553111744825,345,882.939,511.822,3.825466526349894,3.87405745797462
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,150,1767938553156744825,1767938553767243825,610,866.621,521.762,2.7644634078427632,3.230827960012725
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,151,1767938553812368825,1767938554522992825,711,912.351,492.98,5.741004121156742,5.090082083750857
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,152,1767938554578117825,1767938554838241825,260,748.014,512.526,-4.93340968487761,3.82472857975653
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,153,1767938554898366825,1767938555038491825,140,589.604,564.473,-15.141765769492745,0.45852757310118314
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,154,1767938555148616825,1767938555308741825,160,421.855,643.835,-25.90235479715266,-4.477498559559737
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,155,1767938555353741825,1767938555578990825,225,580.79,619.491,-15.717687050552948,-3.051995753277153
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,156,1767938555643990825,1767938556209614825,566,665.991,585.017,-10.22716010683051,-0.863746313437812
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,157,1767938556414739825,1767938556689997825,275,978.274,634.224,10.007686936761415,-4.036540642692572
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,158,1767938556725114825,1767938557085363825,360,820.652,647.117,-0.21964238648994494,-4.8981477761186625
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,159,1767938557410738825,1767938557550863825,140,318.762,479.993,-32.54753016399692,5.604397906969024
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,160,1767938557600862825,1767938557866112825,265,612.49,437.635,-13.766839773185518,8.582040009940888
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,161,1767938557901112825,1767938558071362825,170,849.821,426.153,1.6878117613753574,9.42805046708299
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,162,1767938558106362825,1767938558856985825,751,833.545,428.723,0.6232406382580644,9.262665666063976
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,163,1767938558897110825,1767938559432610825,536,809.869,504.199,-0.9201803327075259,4.370848810530636
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,164,1767938559472610825,1767938561124107825,1651,825.629,474.545,0.10425125004918764,6.2941955960808444
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,165,1767938561169232825,1767938561364357825,195,984.027,449.556,10.429446217654336,7.865470116852785
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,166,1767938561419357825,1767938561569607825,150,1019.738,382.906,12.857196998906346,12.114103253990203
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,167,1767938561604607825,1767938561954856825,350,875.684,406.876,3.387371703254384,10.670514675045652
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,168,1767938562094981825,1767938562330231825,235,881.826,520.048,3.75173906289888,3.3409269276141855
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,169,1767938562435497825,1767938562660747825,225,788.724,702.367,-2.3016782338593953,-8.469154646793385
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,170,1767938562765751825,1767938562955997825,190,639.56,506.32,-11.95051459012428,4.1959276889041055
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,171,1767938563005997825,1767938563286247825,280,806.763,464.412,-1.1242573323260519,6.950049285497952
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,172,1767938563371381825,1767938563826747825,455,898.195,368.55,4.890771269239942,13.137460532516267
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,173,1767938563856887825,1767938565007884825,1151,860.513,365.728,2.408894502211486,13.332332300074757
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,174,1767938565022872825,1767938565553372825,530,976.739,422.877,9.983970743483397,9.587623892913848
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,175,1767938565598378825,1767938565928747825,330,913.326,406.431,5.85405098427963,10.685740375491957
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,176,1767938565968748825,1767938566299122825,330,904.355,405.017,5.267349971136881,10.781028082186447
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,177,1767938566359122825,1767938566514247825,155,868.093,545.622,2.857793382075519,1.6832705770603649
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,178,1767938566524252825,1767938566919622825,395,960.307,530.228,8.838798876490518,2.6718598932836253
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,179,1767938566954753825,1767938567194873825,240,918.947,528.075,6.1586902157913315,2.8169634377828476
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,180,1767938567269997825,1767938567505248825,235,819.992,498.154,-0.2625685094983195,4.7632380529563125
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,181,1767938567540247825,1767938567685372825,145,959.663,500.439,8.809068060472105,4.595696825328494
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,182,1767938567775505825,1767938567950623825,175,760.265,494.161,-4.14281456295845,5.016112491297942
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,183,1767938568571248825,1767938568751373825,180,1025.128,981.229,13.945978795854355,-26.103325222358848
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,184,1767938568941498825,1767938569492009825,551,562.56,288.275,-17.418182789003442,18.007234767391058
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,185,1767938569772373825,1767938570107627825,335,1004.402,723.15,11.781926722637316,-9.732960736331071
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,186,1767938570162749825,1767938570297873825,135,978.364,659.311,10.027216390085334,-5.651931735675256
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,187,1767938570482998825,1767938570878373825,395,580.398,462.811,-15.8053510923587,6.945507041196944
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,188,1767938570893373825,1767938570998513825,105,762.31,433.391,-4.029078106911315,8.949920848014239
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,189,1767938571138623825,1767938571353748825,215,871.408,480.333,3.082797837201458,5.9163070942877
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,190,1767938571448873825,1767938571774123825,325,992.144,610.056,10.896328056618142,-2.475974146649201
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,191,1767938571824248825,1767938572014373825,190,1063.767,668.805,15.56620205986012,-6.206441992610182
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,192,1767938572124498825,1767938572294623825,170,651.427,467.979,-11.21242405338881,6.665648046063271
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,193,1767938572344748825,1767938572479873825,135,644.143,459.568,-11.691673421242951,7.2013517601026935
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,194,1767938572529873825,1767938572835127825,305,689.331,435.994,-8.782185158634187,8.747343949019216
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,195,1767938572905248825,1767938573666001825,761,773.298,570.281,-3.2891969270040735,0.08395599663324438
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,196,1767938573725998825,1767938573906123825,180,811.127,401.631,-0.8439478898398208,11.014595525640276
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,197,1767938573946248825,1767938574236498825,290,784.328,376.702,-2.609106560016438,12.620066444924827
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,198,1767938574401623825,1767938576048123825,1646,821.84,525.073,-0.14264739233154672,3.0170773970948064
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,199,1767938576163248825,1767938576698749825,536,1041.043,543.968,14.054407116649948,1.774089598529072
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,200,1767938576773874825,1767938576858874825,85,719.076,545.172,-6.801082935121282,1.7083038062883238
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,201,1767938576903999825,1767938577184249825,280,718.651,550.171,-6.827885203450621,1.3849901308254138
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,202,1767938577239249825,1767938578089999825,851,959.754,601.638,8.798547497661179,-1.9397276110935668
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,203,1767938578155124825,1767938578600499825,445,680.871,544.474,-9.27010342619085,1.7496149665468468
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,204,1767938578635624825,1767938578840753825,205,747.166,518.413,-4.987149501153596,3.443358751218071
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,205,1767938578990874825,1767938579231124825,240,1249.841,576.55,27.479355336058262,-0.29129013550737326
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,206,1767938579271124825,1767938579921749825,651,1084.36,533.378,16.852393539629183,2.442266194285179
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,207,1767938579991874825,1767938580081884825,90,743.866,534.914,-5.198087534005246,2.3744341427554883
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,208,1767938580141999825,1767938580302124825,160,597.727,522.409,-14.634686161834063,3.14922331364245
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,209,1767938580342124825,1767938580582374825,240,643.964,510.263,-11.664215145309646,3.9441414331507185
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,210,1767938580632374825,1767938580817624825,185,704.714,471.62,-7.757040700182041,6.457880686814405
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,211,1767938580922749825,1767938581523259825,601,850.092,601.987,1.6899391166813174,-1.972683313966181
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,212,1767938581558249825,1767938582253874825,696,959.01,495.719,8.769191317157645,4.9006254614970635
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,213,1767938582399128825,1767938582789374825,390,703.896,586.977,-7.780381313618955,-0.9938449527523916
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,214,1767938582979624825,1767938583309874825,330,1040.299,499.904,14.03149759351716,4.599314907071045
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,215,1767938583364999825,1767938583845374825,480,1027.778,494.617,13.225919326008102,4.9443694438180446
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,216,1767938583920499825,1767938584155749825,235,1188.454,648.925,23.58288765075902,-4.840529865235293
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,217,1767938584205760825,1767938584395876825,190,1024.509,705.714,13.066902568959875,-8.598414857931166
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,218,1767938584451003825,1767938584776250825,325,873.344,720.855,3.224752123303937,-9.66198781690751
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,219,1767938584871374825,1767938585897375825,1026,720.484,646.579,-6.71985277831808,-4.846766974068893
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,220,1767938585992375825,1767938586122500825,130,1150.662,558.089,21.108190677976452,0.8617119662467563
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,221,1767938586272625825,1767938586542887825,270,1016.975,524.872,12.507742077441673,3.0050067278813146
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,222,1767938586588000825,1767938587083375825,495,824.586,609.171,0.03549289672412053,-2.438826212934258
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,223,1767938587138507825,1767938587644000825,505,796.659,513.011,-1.7774502329811108,3.7985929983068014
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,224,1767938587699000825,1767938588419625825,721,910.39,501.283,5.610783747704577,4.5529678654225405
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,225,1767938588514750825,1767938588745000825,230,1250.062,580.893,27.49385767957079,-0.5608519781769811
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,226,1767938588790000825,1767938589205375825,415,928.854,486.877,6.815755067181767,5.480975214173746
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,227,1767938589255512825,1767938589670875825,415,928.036,561.181,6.742869194458511,0.6733876437548064
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,228,1767938589715879825,1767938589871000825,155,961.376,551.921,8.903031947374247,1.2707378383272931
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,229,1767938589976125825,1767938590681750825,706,708.891,478.391,-7.482371678696799,6.022343951737488
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,230,1767938590736888825,1767938591647633825,911,811.391,527.661,-0.8207428980611222,2.848957072407171
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,231,1767938591737750825,1767938592178126825,440,1099.484,589.315,17.81602394760562,-1.1222476309570748
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,232,1767938592233251825,1767938592833751825,600,1020.501,547.7,12.727020620573336,1.5373114570743167
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,233,1767938592883876825,1767938593204126825,320,894.926,541.085,4.598664806561661,1.976308068605835
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,234,1767938593314251825,1767938593564501825,250,962.108,530.412,8.955354725506128,2.659712690735417
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,235,1767938593714626825,1767938594135001825,420,614.007,482.66,-13.616398904462844,5.701086244399122
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,236,1767938594170001825,1767938594425263825,255,781.758,412.494,-2.7657389584518057,10.306785515035392
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,237,1767938594525376825,1767938594930751825,405,831.298,447.137,0.47497354767048994,8.070306740720737
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,238,1767938594965751825,1767938595231002825,265,811.129,504.224,-0.8383427934058736,4.369240012492716
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,239,1767938595351126825,1767938595501251825,150,1165.638,517.661,22.09661681801429,3.408676091872788
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,240,1767938595536251825,1767938595891626825,355,1065.304,529.495,15.62600579866317,2.695477798061563
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,241,1767938595981753825,1767938596627251825,645,747.099,560.618,-4.986204312676156,0.7099571877695056
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,242,1767938596712376825,1767938597062751825,350,1108.053,622.247,18.381483079939528,-3.2129982043644048
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,243,1767938597117751825,1767938597323001825,205,1145.812,556.001,20.79705426096583,0.9940283059096683
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,244,1767938597393001825,1767938597778376825,385,879.775,538.568,3.6161890486423585,2.1402712144116585
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,245,1767938597843380825,1767938598469001825,626,1111.182,584.128,18.567933901777668,-0.7902091467376267
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,246,1767938598509001825,1767938599089627825,581,1021.972,467.065,12.875796781999322,6.715996692601782
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,247,1767938599139626825,1767938599505001825,365,985.169,472.48,10.4825473580582,6.388682966316697
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,248,1767938599525001825,1767938599925376825,400,1013.327,501.721,12.285365656197072,4.494326720515473
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,249,1767938600015501825,1767938600295765825,280,611.335,474.055,-13.797158446565223,6.2503800375414675
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,250,1767938600335751825,1767938600716129825,380,643.408,472.661,-11.72698575411699,6.360006079089998
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,251,1767938600756126825,1767938601281637825,526,684.268,462.032,-9.089657367782346,7.066753007322773
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,252,1767938601321627825,1767938601697002825,375,756.725,494.14,-4.3726373288640135,5.016850948211572
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,253,1767938601842146825,1767938602677877825,836,1143.427,514.868,20.66996023524298,3.595841682750982
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,254,1767938602778002825,1767938603013252825,235,657.68,475.857,-10.801274022286504,6.162583700609222
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,255,1767938603083252825,1767938603338510825,255,590.77,449.355,-15.154593562049538,7.813073955915772
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,256,1767938603383627825,1767938603493752825,110,906.666,467.686,5.381651559554041,6.728530432133711
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,257,1767938603633877825,1767938604484628825,851,869.328,398.507,2.9743488251012233,11.21301870468147
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,258,1767938604649752825,1767938605230265825,581,1040.516,469.409,14.075392238978317,6.553523757105813
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,259,1767938605275377825,1767938605795877825,520,1021.263,516.73,12.789206719169885,3.527004000162979
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,260,1767938605855877825,1767938605971004825,115,814.158,542.748,-0.6409798418406648,1.8701959420665244
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,261,1767938606021002825,1767938606366377825,345,702.624,522.507,-7.870100271667353,3.1710195463782678
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,262,1767938606421377825,1767938606851877825,430,691.886,562.329,-8.556334020725942,0.5981860919414682
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,263,1767938606911877825,1767938607302252825,390,940.417,517.534,7.553880504348456,3.495683010228348
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,264,1767938607452378825,1767938607777627825,325,1159.854,528.763,21.714678730245073,2.7110509164037433
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,265,1767938607832753825,1767938609139005825,1306,1048.931,471.78,14.617706684509368,6.395950262963312
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,266,1767938609204003825,1767938609434253825,230,837.826,472.615,0.8983927153546959,6.419198632928032
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,267,1767938609544378825,1767938609839628825,295,712.627,489.629,-7.234701713696417,5.2976831300583
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,268,1767938609889628825,1767938610079880825,190,647.934,479.766,-11.428439748085925,5.906085320815176
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,269,1767938610159878825,1767938610375128825,215,734.918,625.38,-5.779211887702691,-3.4805299508752734
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,270,1767938610435128825,1767938610600253825,165,846.307,444.911,1.454623768448317,8.213894889410135
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,271,1767938610745503825,1767938610955628825,210,1217.573,464.153,25.529260889974772,6.724276675881344
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,272,1767938610995628825,1767938611686383825,691,1053.452,420.069,14.98806182968695,9.699186619079367
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,273,1767938611721379825,1767938612251878825,530,972.47,416.283,9.7131582512527,10.015095027934564
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,274,1767938612316882825,1767938612657253825,340,844.644,459.907,1.3438903303708105,7.242526248365185
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,275,1767938612722253825,1767938613097628825,375,762.104,472.699,-4.028967664266367,6.4063137243973935
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,276,1767938613212753825,1767938613558003825,345,785.909,513.428,-2.4751508346189914,3.7707759395536695
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,277,1767938613708259825,1767938614398881825,691,1073.417,447.049,16.238618852455346,7.956598170657442
