section id,recording id,saccade id,start timestamp [ns],end timestamp [ns],duration [ms],amplitude [px],amplitude [deg],mean velocity [px/s],peak velocity [px/s]
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,40,1767938506613568825,1767938506733568825,120,497.71461361507045,31.92765046001887,4250.675455277881,6495.959896507965
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,41,1767938506803692825,1767938507118942825,315,173.96756177386837,10.921148060840375,1581.5466334156513,5896.1721900351795
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,42,1767938507424316825,1767938507454316825,30,38.57417702876044,2.4667354034492153,1323.8908740356617,1676.9379911534695
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,43,1767938507829691825,1767938507964819825,135,269.0431082451289,17.25364844468933,4539.00683927478,11753.53002250601
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,44,1767938508320077825,1767938508350065825,30,43.36797870574736,2.7981362282558067,1443.21725190843,1787.7666708220745
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,45,1767938508890564825,1767938508970689825,80,335.1947517846057,21.46452366454031,4235.429239670317,6518.968528260863
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,46,1767938509170943825,1767938509250949825,80,311.55598177149415,19.964763911099155,3994.698064287368,9067.862984766787
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,47,1767938509676313825,1767938509816438825,140,588.077411125685,37.8274024558763,4325.196631589817,8261.388172447303
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,48,1767938510116812825,1767938510206812825,90,588.8453969609151,37.782063738008205,6550.312791730651,10663.109768892271
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,49,1767938510457061825,1767938510492062825,35,39.77212912442698,2.5442614734546565,1163.988631237408,1476.3964642176804
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,50,1767938510587188825,1767938510707311825,120,13.798819643016106,0.8801877944130705,1865.2581466753263,4069.8175393256442
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,51,1767938510942561825,1767938511107697825,165,15.909241698360537,1.0260574739290527,1668.5633968819375,3980.333277435179
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,52,1767938511422935825,1767938511533069825,110,378.37399415992905,24.436273673908165,3891.1101508171255,7765.132219052265
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,53,1767938512058569825,1767938512243684825,185,398.63189848480005,25.76512608893463,3358.0414699538956,7206.7984200622295
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,54,1767938512709183825,1767938512919307825,210,85.76980975630264,5.497543735009897,1375.1139422464416,4164.255280469685
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,55,1767938513054447825,1767938513094557825,40,72.02801972623303,4.606957843373992,1798.7647291046194,2638.386352963993
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,56,1767938513409807825,1767938513429807825,20,18.20257601310477,1.1704577058588486,922.7387247733609,1022.5009573819456
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,57,1767938514225555825,1767938514380680825,155,30.189403156475457,1.9363411459107036,1692.5024968956707,4016.041438333835
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,58,1767938514625937825,1767938514826179825,200,428.9928229790417,27.462045968582153,2359.4777333029633,5847.67768915836
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,59,1767938515441678825,1767938515511811825,70,300.95102453580444,19.273628762609036,4326.953267464535,7584.018803710046
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,60,1767938515802053825,1767938515847053825,45,121.703862919966,7.839638341880296,2771.0085135950562,4230.247792503633
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,61,1767938516072302825,1767938516377552825,305,254.65440867239107,16.321393098890606,949.1711409985494,1724.802751480525
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,62,1767938516452677825,1767938516467676825,15,10.75745400300908,0.6841632980818304,995.7565422560887,1038.5486860683852
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,63,1767938516973176825,1767938517473550825,500,549.4253053521128,35.24674798946764,1467.1189643570603,2183.4516775699317
